MSA,31-0000,25-0000,51-0000,11-0000,21-0000,19-0000,49-0000,29-0000,45-0000,53-0000,15-0000,41-0000,17-0000,33-0000,39-0000,23-0000,37-0000,27-0000,43-0000,47-0000,35-0000,13-0000
30300,22540.0,11172.0,-10199.0,6435.0,4410.0,1480.0,10048.0,30503.999999999996,-1003.0000000000001,7488.0,3013.0,13450.0,675.0,2205.0,11352.0,509.99999999999994,5270.0,983.9999999999999,7280.0,10807.0,15210.0,6132.0
33860,86020.0,68324.0,-52080.0,33495.0,20160.0,8510.0,45056.0,153176.0,-3186.0,61008.0,52269.0,85800.0,7587.000000000001,23580.0,72204.0,7853.999999999999,35836.0,7297.999999999999,51540.0,49389.0,95095.0,64260.0
26140,37720.0,13832.0,-2449.0,3410.0,3780.0,,11072.0,51987.99999999999,,5952.0,3275.0,21650.0,378.0,3825.0,15180.0,509.99999999999994,9300.0,450.99999999999994,9680.0,22927.0,24960.0,8148.0
42020,59570.0,58748.0,-15066.0,31845.0,15330.0,7770.0,23168.0,111027.99999999999,-15576.000000000002,22704.0,29213.0,59700.0,5400.0,14940.0,72204.0,2346.0,30690.0,4223.0,33340.0,55752.0,88335.0,0.0
27500,40020.0,34048.0,-21142.0,15510.0,8295.0,2146.0,18752.0,66420.0,-354.0,30096.0,14279.0,35800.0,2268.0,4320.0,27192.0,1071.0,10602.0,1926.9999999999998,18680.0,24442.0,39715.0,18480.0
42340,97290.0,69008.0,-29295.0,45155.0,20265.0,3774.0,57600.0,165968.0,-944.0,76224.0,26200.0,89150.0,11340.0,21105.0,43296.0,5559.0,35836.0,9020.0,47820.0,57065.0,132600.0,50736.0
43900,88780.0,62548.0,-68231.0,33495.0,15750.0,3700.0,50752.0,133660.0,-649.0,61632.0,22532.0,76000.0,8370.0,11700.0,33132.0,2958.0,21762.0,3853.9999999999995,41180.0,45349.0,74945.0,34860.0
17300,66010.0,46208.0,-29202.0,22660.0,15645.0,2886.0,24000.0,84951.99999999999,-236.0,27504.0,12052.0,46900.0,2187.0,7155.0,28380.0,1224.0,14384.0,2378.0,27200.0,20705.0,60710.0,21336.0
10900,281980.0,160740.0,-82863.0,70510.0,59955.0,13616.0,88960.0,438863.99999999994,-1652.0,169968.0,89735.0,170250.0,17199.0,30780.0,193380.0,7445.999999999999,68200.0,13570.999999999998,115500.0,115645.0,201630.0,109956.0
26380,46920.0,28500.0,-24056.0,20625.0,12915.0,3034.0,39872.0,86263.99999999999,-354.0,60528.0,5371.0,46950.0,4806.0,7560.0,22308.0,1377.0,12586.0,1598.9999999999998,24860.0,59590.0,47255.0,0.0
29020,26220.0,18012.0,,7425.0,4620.0,1258.0,11392.0,37720.0,,6336.0,5502.0,20500.0,2862.0,2025.0,16104.0,765.0,5208.0,1393.9999999999998,7860.0,,28405.0,6972.0
1600001,26220.0,29184.0,-8122.0,13640.0,10080.0,9768.0,14528.0,42147.99999999999,-6372.0,13920.0,7336.0,23200.0,1080.0,3870.0,23364.0,663.0,9176.0,2583.0,12540.0,25755.0,28925.0,10752.0
1600002,9660.0,11704.0,-5084.0,5830.0,3885.0,4440.0,6336.0,13447.999999999998,-1770.0,5856.0,3799.0,8800.0,351.0,2250.0,6864.0,458.99999999999994,4154.0,737.9999999999999,5180.0,9494.0,11375.0,6216.0
1600003,49220.0,34732.0,-19530.0,21945.0,15330.0,6882.0,27648.0,57071.99999999999,-5959.0,36624.0,16768.0,40000.0,1917.0000000000002,6120.0,29304.0,1632.0,18786.0,3853.9999999999995,20060.0,42824.0,43875.0,16716.0
31540,197340.0,193952.0,-83173.0,113850.0,63945.0,53132.0,78528.0,372279.99999999994,-2950.0,97152.0,311125.0,166200.0,20925.0,30240.0,156684.0,13667.999999999998,70742.0,26485.999999999996,112300.0,136451.0,200720.0,225456.0
18140,854220.0,453948.0,-176421.0,274120.0,143745.0,57276.0,241216.0,1045499.9999999999,-5251.0,386400.0,568802.0,464000.0,49086.0,100575.0,325248.0,34527.0,193316.0,55390.99999999999,344860.0,294112.0,614640.0,559860.0
25220,26910.0,25764.0,-6758.0,8690.0,7245.0,0.0,10112.0,53463.99999999999,-708.0,14544.0,5764.0,30550.0,459.00000000000006,5220.0,38148.0,0.0,5766.0,860.9999999999999,11760.0,8383.0,30225.0,9156.0
0100004,53590.0,39520.0,-40579.0,15345.0,7140.0,2072.0,41472.0,72324.0,-4248.0,39936.0,10349.0,40100.0,3483.0000000000005,8865.0,18480.0,917.9999999999999,15810.0,2132.0,23360.0,25250.0,43225.0,20328.0
4100001,17710.0,18544.0,-8897.0,9955.0,9660.0,3478.0,15168.0,30831.999999999996,-3304.0,12720.0,2620.0,25900.0,729.0,3825.0,24948.0,866.9999999999999,17608.0,1312.0,11620.0,17574.0,43420.0,7308.0
4100002,43010.0,26828.0,-12462.0,14245.0,15120.0,5402.0,19072.0,58219.99999999999,-8142.000000000001,28560.0,6157.0,34600.0,1458.0,6435.0,46464.0,1173.0,16368.0,1803.9999999999998,19700.0,25250.0,41730.0,11760.0
4100003,33120.0,31312.0,-12958.0,15840.0,13860.0,10656.0,16832.0,49199.99999999999,-3481.0,19920.0,7991.0,29850.0,1782.0000000000002,4635.0,34188.0,1275.0,12834.0,1393.9999999999998,17020.0,22321.0,41340.0,13776.0
4100004,32660.0,36100.0,-14849.0,17380.0,14490.0,13098.0,22976.0,51331.99999999999,-11623.0,35616.0,5633.0,31550.0,1080.0,11835.0,35244.0,1275.0,17174.0,1967.9999999999998,18540.0,25250.0,37895.0,11760.0
0100001,44850.0,34200.0,-41447.0,10120.0,5460.0,740.0,18880.0,63467.99999999999,-3304.0,28224.0,2620.0,31800.0,1944.0000000000002,4320.0,14784.0,612.0,8742.0,1271.0,17560.0,28179.0,31590.0,9240.0
0100002,91770.0,63308.0,-112654.0,22825.0,11445.0,2294.0,45696.0,120703.99999999999,-6844.0,61680.0,8777.0,69400.0,5130.0,11385.0,38676.0,1173.0,25482.0,2583.0,36240.0,42016.0,69615.0,24024.0
0100003,41170.0,37088.0,-29760.0,12210.0,10395.0,1850.0,26112.0,66912.0,-5782.0,30240.0,2882.0,34650.0,1890.0000000000002,7650.0,17556.0,1224.0,15314.0,1393.9999999999998,18540.0,27775.0,33020.0,12096.0
25980,8740.0,15960.0,-3472.0,4125.0,3255.0,1480.0,5824.0,14595.999999999998,-236.0,3696.0,3799.0,7300.0,756.0,2430.0,3828.0,509.99999999999994,3348.0,245.99999999999997,5240.0,4848.0,11115.0,7812.0
17660,40480.0,24244.0,-12059.0,16115.0,12390.0,5698.0,14720.0,56743.99999999999,-1593.0,12336.0,8777.0,32100.0,1809.0000000000002,5130.0,33924.0,1682.9999999999998,11656.0,1721.9999999999998,19740.0,35855.0,41015.0,15120.0
72850,48530.0,43396.0,-15376.0,25300.0,13545.0,3256.0,19456.0,82000.0,-590.0,19152.0,22401.0,50550.0,4401.0,5670.0,48180.0,1886.9999999999998,17422.0,4428.0,26720.0,27169.0,42705.0,26292.0
25860,177330.0,56240.0,-94488.0,26180.0,22470.0,2960.0,40576.0,146452.0,-826.0,69600.0,16899.0,69850.0,3834.0000000000005,15525.0,31680.0,1632.0,18848.0,3648.9999999999995,39520.0,30401.0,82420.0,29988.0
41940,401120.0,441636.0,-162130.0,467720.0,110985.0,87320.0,170880.0,695195.9999999999,-19116.0,185664.0,1710205.0,481950.0,153198.0,77670.0,356268.0,39729.0,173104.0,60023.99999999999,261080.0,368145.0,506935.0,637476.0
34580,29210.0,21356.0,-11532.0,9735.0,7455.0,3774.0,14528.0,39688.0,-1593.0,13488.0,6812.0,26800.0,2214.0,4050.0,20460.0,917.9999999999999,8184.0,2378.0,11800.0,25856.0,32305.0,12936.0
26580,118680.0,67944.0,-27652.0,27005.0,21525.0,6512.0,39296.0,218939.99999999997,,39792.0,13100.0,73350.0,3969.0000000000005,9765.0,54912.0,3213.0,23250.0,2705.9999999999995,39580.0,73326.0,86580.0,30156.0
14020,43930.0,52060.0,-15066.0,18150.0,10710.0,14356.0,15680.0,64123.99999999999,-413.0,16944.0,22139.0,32750.0,3429.0,5625.0,28512.0,2142.0,11842.0,3976.9999999999995,18240.0,18685.0,51870.0,20496.0
2300001,65320.0,40052.0,-15717.0,19250.0,14805.0,5106.0,19648.0,81180.0,-4425.0,23040.0,7074.0,32600.0,972.0000000000001,5445.0,33000.0,968.9999999999999,17918.0,3566.9999999999995,22160.0,30098.0,42380.0,14952.0
20940,24840.0,34656.0,-4464.0,11110.0,13650.0,2220.0,12480.0,34276.0,-37760.0,15168.0,4192.0,30450.0,864.0,15705.0,23628.0,1019.9999999999999,10664.0,1025.0,15420.0,18079.0,26000.0,16044.0
45300,885730.0,473024.0,-171740.0,248875.0,134715.0,50024.0,326720.0,1355623.9999999998,-10207.0,314640.0,540113.0,767850.0,46035.0,138690.0,459096.0,71451.0,225990.0,59449.99999999999,486500.0,510959.0,823615.0,670152.0
41500,64400.0,102068.0,-14012.0,36850.0,21105.0,10360.0,37440.0,107911.99999999999,-184788.0,45600.0,27510.0,75150.0,2808.0,20115.0,49764.0,3977.9999999999995,36642.0,7338.999999999999,38720.0,46864.0,109525.0,41832.0
37460,51520.0,37012.0,-10664.0,12320.0,9135.0,4218.0,27328.0,80032.0,-1003.0000000000001,18960.0,13886.0,51500.0,5049.0,11835.0,20988.0,2142.0,19096.0,2378.0,26900.0,40299.0,71565.0,30408.0
21300,24840.0,15276.0,-10416.0,7590.0,8085.0,740.0,10560.0,45919.99999999999,,14400.0,4061.0,20300.0,1485.0,6075.0,14520.0,816.0,7192.0,1312.0,10580.0,14645.0,21905.0,6636.0
49700,31510.0,32148.0,-5115.0,9130.0,5670.0,2738.0,10816.0,45591.99999999999,-9204.0,12096.0,3537.0,22850.0,1377.0,5220.0,21252.0,561.0,7192.0,656.0,12080.0,14140.0,24310.0,10080.0
36540,274620.0,205580.0,-84506.0,129030.0,69930.0,23384.0,107072.0,495607.99999999994,-3186.0,182496.0,252437.0,268900.0,16713.0,40230.0,213972.0,14330.999999999998,82522.0,25296.999999999996,161100.0,217453.0,268645.0,236796.0
15804,523940.0,353324.0,-72571.0,115885.0,106050.0,16798.0,116928.0,550056.0,-3658.0,219984.0,129166.0,270850.0,23085.0,55125.0,211068.0,24276.0,91636.0,15087.999999999998,171560.0,169175.0,264420.0,215880.0
1200001,25990.0,20672.0,-2821.0,3575.0,5145.0,1554.0,6656.0,34276.0,-1593.0,9936.0,2358.0,15750.0,1215.0,13995.0,14124.0,561.0,4898.0,574.0,7720.0,17372.0,17810.0,6216.0
1200002,63020.0,50692.0,-22103.0,10835.0,12705.0,3182.0,26688.0,79540.0,-6549.0,29904.0,7467.0,53050.0,2592.0,31410.0,21252.0,2039.9999999999998,17112.0,1189.0,26860.0,37976.0,52065.0,20160.0
1200003,34040.0,32528.0,-6200.0,11330.0,9765.0,3182.0,23040.0,51167.99999999999,-10443.0,22560.0,7729.0,46800.0,1566.0,16605.0,29964.0,2193.0,23250.0,2050.0,22600.0,40501.0,83980.0,19152.0
48864,219650.0,154432.0,-37634.0,84150.0,56595.0,33892.0,80960.0,383431.99999999994,-2242.0,116928.0,198858.0,177250.0,14175.000000000002,34920.0,148236.0,21522.0,67704.0,12668.999999999998,119300.0,110090.0,190970.0,215880.0
12220,31510.0,36708.0,-20553.0,10560.0,5880.0,2886.0,12416.0,48215.99999999999,,18720.0,10218.0,31650.0,1539.0,3060.0,22704.0,561.0,11036.0,2214.0,13840.0,15150.0,45760.0,11592.0
31420,83490.0,44080.0,-17112.0,25135.0,17955.0,1776.0,27584.0,126771.99999999999,-1711.0,30960.0,20436.0,52600.0,1782.0000000000002,12150.0,30888.0,3264.0,20336.0,3033.9999999999995,35680.0,28886.0,59735.0,44016.0
24420,17480.0,7828.0,-5177.0,5995.0,7455.0,1480.0,4288.0,21811.999999999996,-472.0,6432.0,4323.0,14650.0,432.0,1710.0,23364.0,357.0,5642.0,1475.9999999999998,9480.0,7272.0,16380.0,3528.0
36420,382260.0,239856.0,-91760.0,207020.0,110460.0,32264.0,165440.0,689127.9999999999,-4661.0,170448.0,198989.0,312300.0,32859.0,60165.0,195492.0,31925.999999999996,101370.0,29929.999999999996,201880.0,307040.0,406380.0,260652.0
27860,41400.0,29184.0,-16089.0,13640.0,7245.0,888.0,15680.0,79376.0,-1593.0,17616.0,6550.0,31600.0,1026.0,4140.0,21516.0,765.0,12524.0,1271.0,15140.0,18281.0,35165.0,11424.0
33340,469660.0,359328.0,-261950.0,244035.0,137025.0,30118.0,175488.0,862967.9999999999,-4248.0,249120.0,339683.0,402950.0,45333.0,69435.0,588060.0,32486.999999999996,152396.0,50962.99999999999,250480.0,251793.0,457535.0,396984.0
34820,91080.0,66424.0,-13702.0,33165.0,13650.0,3700.0,41920.0,118899.99999999999,-885.0,39504.0,16375.0,116600.0,2241.0,20970.0,69300.0,4182.0,62000.0,6231.999999999999,44460.0,59792.0,171730.0,27300.0
23420,216200.0,214168.0,-64511.0,81675.0,70035.0,21978.0,83072.0,331444.0,-168268.0,120528.0,47946.0,160700.0,8100.000000000001,34380.0,118140.0,12495.0,56730.0,14021.999999999998,111240.0,121705.0,189865.0,115752.0
0900001,30130.0,22876.0,-8277.0,13090.0,11445.0,814.0,6720.0,37720.0,-236.0,8544.0,3144.0,14300.0,999.0000000000001,2340.0,16500.0,714.0,9176.0,2173.0,10280.0,14342.0,19955.0,8064.0
22520,32200.0,22648.0,-22227.0,9460.0,5460.0,740.0,16000.0,61499.99999999999,-472.0,18960.0,2489.0,33750.0,1782.0000000000002,2790.0,15840.0,765.0,10230.0,1230.0,16520.0,25048.0,36400.0,9828.0
34940,84640.0,41952.0,-14942.0,23925.0,12600.0,3552.0,34304.0,134644.0,-2596.0,32784.0,17423.0,89600.0,2322.0,14445.0,70488.0,4998.0,61070.0,5207.0,39520.0,110696.0,133055.0,44352.0
2700004,131330.0,81472.0,-74307.0,43505.0,25935.0,7474.0,38784.0,128247.99999999999,-3127.0,55344.0,30261.0,78000.0,5589.0,11205.0,76956.0,2601.0,31496.0,6559.999999999999,42920.0,54439.0,92040.0,41916.0
2100002,107870.0,78432.0,-82832.0,34155.0,27300.0,3478.0,48832.0,181547.99999999997,-3599.0,85008.0,21222.0,76850.0,3024.0,12825.0,63888.0,2193.0,26474.0,3935.9999999999995,50380.0,51106.0,97955.0,27468.0
2700001,144210.0,99864.0,-60047.0,46585.0,41580.0,9028.0,49664.0,187287.99999999997,-3363.0,61776.0,29737.0,98150.0,6561.0,14220.0,100188.0,3977.9999999999995,43834.0,6395.999999999999,53680.0,87264.0,107185.0,50736.0
24140,54970.0,25308.0,-12617.0,6160.0,9660.0,1480.0,10944.0,47067.99999999999,-826.0,17376.0,3668.0,21800.0,945.0000000000001,3915.0,11088.0,561.0,5828.0,1025.0,11640.0,11918.0,26000.0,10416.0
27100,43470.0,23332.0,-30380.0,16280.0,12180.0,2072.0,15040.0,62975.99999999999,-413.0,13200.0,15589.0,26450.0,6696.0,7155.0,17160.0,1019.9999999999999,7750.0,1557.9999999999998,16580.0,14746.0,33215.0,20160.0
11244,795800.0,594472.0,-325221.0,555445.0,179235.0,93980.0,293440.0,1204744.0,-11151.0,382944.0,717749.0,838300.0,102141.0,110475.0,594660.0,65126.99999999999,329530.0,96513.99999999999,526660.0,724776.0,975520.0,916860.0
48660,57730.0,29792.0,-11067.0,8910.0,9240.0,1480.0,16896.0,71832.0,-354.0,15120.0,10218.0,29300.0,2943.0,8820.0,22704.0,1224.0,10850.0,1557.9999999999998,18800.0,22321.0,39910.0,14196.0
2800003,112240.0,83828.0,-55583.0,36355.0,21210.0,3626.0,47680.0,178923.99999999997,-10561.0,57120.0,16375.0,77150.0,5832.0,18585.0,49764.0,2397.0,29760.0,3853.9999999999995,39580.0,71912.0,87165.0,25452.0
19740,820410.0,561564.0,-162719.0,365035.0,184695.0,110704.0,331840.0,1215076.0,-10384.0,405888.0,877176.0,831900.0,99252.0,132120.0,635844.0,75480.0,268522.0,91429.99999999999,409900.0,685386.0,837720.0,945840.0
2800002,65090.0,66424.0,-30070.0,24585.0,20790.0,4810.0,30528.0,104303.99999999999,-3776.0,46848.0,5109.0,52150.0,2997.0,19080.0,36564.0,1886.9999999999998,20646.0,2173.0,26800.0,24745.0,51025.0,13860.0
2300002,151800.0,103056.0,-45694.0,57090.0,36015.0,8658.0,55936.0,202703.99999999997,-4012.0000000000005,53808.0,37466.0,88750.0,9126.0,18180.0,108900.0,4896.0,41788.0,8651.0,56880.0,95041.0,114205.0,54684.0
22220,108790.0,109972.0,-65348.0,74250.0,15855.0,8806.0,50880.0,178923.99999999997,-5723.0,107712.0,106372.0,133000.0,5832.0,15165.0,80256.0,6477.0,41230.0,8897.0,66600.0,81305.0,134420.0,133560.0
75404,71070.0,62472.0,-31527.0,45210.0,11655.0,3848.0,28544.0,92987.99999999999,-531.0,37536.0,68251.0,93400.0,10530.0,7785.0,52668.0,1937.9999999999998,22940.0,4551.0,42120.0,41915.0,67405.0,46788.0
4900001,8280.0,16036.0,-2976.0,12210.0,1470.0,1554.0,10176.0,17712.0,,6384.0,6288.0,23300.0,1188.0,3600.0,27456.0,866.9999999999999,11036.0,2173.0,8240.0,22422.0,29900.0,8568.0
30620,50830.0,17404.0,-17081.0,8635.0,8085.0,1258.0,15680.0,68388.0,,18768.0,4978.0,24000.0,1620.0,4770.0,13596.0,866.9999999999999,9114.0,1312.0,13920.0,18079.0,33020.0,11760.0
4900003,11040.0,13224.0,-2976.0,6875.0,5670.0,3182.0,7232.0,15251.999999999998,-944.0,6624.0,4454.0,13450.0,513.0,2205.0,8184.0,509.99999999999994,7688.0,1312.0,6500.0,13837.0,19760.0,4368.0
4900004,24380.0,25384.0,-5921.0,12925.0,7455.0,5920.0,17856.0,32143.999999999996,-0.0,16560.0,3144.0,19550.0,1377.0,5220.0,14388.0,917.9999999999999,10540.0,1189.0,11260.0,45652.0,26650.0,9492.0
29180,127420.0,68628.0,-49507.0,45485.0,24360.0,9102.0,82112.0,207951.99999999997,-1770.0,83136.0,21353.0,126400.0,9207.0,16110.0,107712.0,7700.999999999999,33852.0,6436.999999999999,59760.0,130391.0,126295.0,48552.0
70900,73140.0,46360.0,-7998.0,32340.0,19740.0,9768.0,23296.0,130707.99999999999,-1062.0,23760.0,14148.0,60550.0,4212.0,10800.0,52008.0,2039.9999999999998,33480.0,4592.0,30680.0,47268.0,87360.0,23184.0
1300003,62560.0,56468.0,-25234.0,17655.0,12600.0,1702.0,24704.0,87411.99999999999,-7611.000000000001,32016.0,7598.0,40650.0,1755.0000000000002,17460.0,28908.0,1886.9999999999998,17050.0,1721.9999999999998,23800.0,34744.0,51155.0,13860.0
1300002,80730.0,74100.0,-57598.0,28820.0,19635.0,2146.0,34560.0,129067.99999999999,-4012.0000000000005,65184.0,11921.0,59400.0,3186.0,19890.0,30888.0,1937.9999999999998,19964.0,2460.0,34240.0,51106.0,68770.0,27468.0
1300001,69920.0,87932.0,-79887.0,37290.0,14385.0,2590.0,41728.0,122015.99999999999,-4484.0,65136.0,15851.0,88650.0,3699.0000000000005,17820.0,33924.0,2805.0,24428.0,3853.9999999999995,47340.0,52419.0,105690.0,34440.0
20260,117530.0,56620.0,-17484.0,32670.0,42420.0,9176.0,39296.0,173839.99999999997,-708.0,34752.0,22008.0,59700.0,5670.0,12375.0,95040.0,2397.0,28582.0,5166.0,36180.0,51510.0,82420.0,34524.0
22744,438610.0,284468.0,-79453.0,160765.0,97230.0,22718.0,234816.0,754399.9999999999,-1770.0,228912.0,264227.0,567950.0,19764.0,100125.0,307560.0,52274.99999999999,175832.0,35670.0,304180.0,338148.0,518050.0,371364.0
3800004,30820.0,11476.0,-9455.0,6985.0,2940.0,1628.0,9280.0,20172.0,-2183.0,10848.0,1965.0,9650.0,1053.0,1170.0,12540.0,357.0,5208.0,533.0,6820.0,12625.0,11310.0,7896.0
23900,22540.0,17024.0,-13268.0,5445.0,5460.0,1036.0,9408.0,24435.999999999996,-885.0,13632.0,3799.0,13300.0,648.0,2520.0,13992.0,306.0,7502.0,1352.9999999999998,9300.0,12019.0,27365.0,6972.0
3800001,27600.0,19532.0,-12555.0,16060.0,4620.0,3478.0,34176.0,35424.0,-767.0,43392.0,4323.0,23150.0,2700.0,4590.0,16632.0,1682.9999999999998,12462.0,1680.9999999999998,14620.0,130694.0,26715.0,12264.0
3800002,30360.0,30248.0,-10168.0,13585.0,7245.0,3034.0,27072.0,47887.99999999999,-1475.0,29040.0,4847.0,28450.0,2376.0,4635.0,24552.0,1122.0,12090.0,1598.9999999999998,16700.0,60095.0,34060.0,16296.0
3800003,42320.0,24700.0,-7223.0,9130.0,5985.0,2220.0,14080.0,41492.0,-2183.0,15360.0,2358.0,18650.0,1377.0,4005.0,27456.0,714.0,11036.0,1885.9999999999998,11380.0,16160.0,23985.0,11424.0
2500004,2070.0,4864.0,-3441.0,1595.0,945.0,0.0,1408.0,4428.0,,1824.0,,3250.0,,720.0,4356.0,,1240.0,,1680.0,1313.0,2795.0,924.0
2500002,4830.0,5624.0,-1085.0,3465.0,1995.0,,1728.0,7543.999999999999,-236.0,1344.0,1048.0,4550.0,135.0,945.0,6732.0,,4278.0,615.0,2640.0,4747.0,7345.0,2016.0
2500003,22540.0,23636.0,-5053.0,10175.0,10710.0,1184.0,5696.0,31323.999999999996,-295.0,5184.0,2751.0,10700.0,486.00000000000006,3870.0,14916.0,458.99999999999994,6386.0,942.9999999999999,7620.0,8484.0,18135.0,6048.0
2500001,5290.0,9044.0,-496.0,6050.0,1050.0,592.0,4352.0,11971.999999999998,,2592.0,917.0,12350.0,297.0,2385.0,7392.0,408.0,10726.0,942.9999999999999,5180.0,13433.0,15990.0,3192.0
33220,24610.0,17100.0,-9827.0,9845.0,4095.0,0.0,7360.0,41164.0,,6432.0,7467.0,16800.0,1782.0000000000002,1980.0,16500.0,509.99999999999994,9610.0,1639.9999999999998,11080.0,18988.0,18005.0,15120.0
12020,43010.0,63156.0,-15686.0,21835.0,10080.0,21164.0,18624.0,100039.99999999999,-1121.0,23184.0,15982.0,41950.0,1836.0000000000002,7065.0,30492.0,2244.0,15438.0,3402.9999999999995,26420.0,21311.0,63570.0,23352.0
25260,18860.0,25840.0,-6944.0,7315.0,9345.0,3182.0,10560.0,41000.0,-17995.0,13680.0,3930.0,16000.0,378.0,16470.0,18480.0,968.9999999999999,7502.0,656.0,10360.0,9090.0,23205.0,9408.0
40220,121670.0,60420.0,-34503.0,27500.0,30135.0,5402.0,45376.0,202047.99999999997,-944.0,56976.0,38383.0,81900.0,5589.0,20385.0,55836.0,4692.0,27962.0,6067.999999999999,50440.0,65953.0,84630.0,57792.0
42680,38640.0,18392.0,-4278.0,7535.0,5250.0,1332.0,15168.0,55759.99999999999,-5900.0,9648.0,6026.0,35650.0,1080.0,4770.0,19668.0,1784.9999999999998,16554.0,1844.9999999999998,15100.0,23937.0,42380.0,12348.0
39340,125350.0,136268.0,-38781.0,74360.0,47040.0,11470.0,40128.0,172855.99999999997,-944.0,42912.0,129559.0,112000.0,10449.0,11745.0,86592.0,4743.0,41788.0,15046.999999999998,75480.0,175437.0,112775.0,76524.0
2600004,172040.0,170240.0,-126945.0,62645.0,41370.0,9546.0,84992.0,214183.99999999997,-4248.0,97632.0,29999.0,131450.0,14607.000000000002,27270.0,123948.0,2754.0,53382.0,10086.0,80480.0,97768.0,162760.0,64428.0
2600003,91310.0,42332.0,-36487.0,25630.0,19425.0,4588.0,32192.0,138580.0,-2301.0,30576.0,11135.0,72300.0,4077.0000000000005,9045.0,58212.0,3314.9999999999995,33976.0,5575.999999999999,38140.0,52621.0,85735.0,24528.0
2600002,58190.0,29412.0,-16430.0,15895.0,15540.0,2812.0,23744.0,79048.0,-1888.0,25632.0,4585.0,48300.0,2160.0,5805.0,37884.0,1224.0,15934.0,2255.0,21140.0,37673.0,59150.0,15120.0
2600001,91310.0,46664.0,-23405.0,26180.0,22995.0,6956.0,39488.0,137268.0,-4012.0000000000005,31968.0,10349.0,55800.0,3699.0000000000005,17820.0,43824.0,2397.0,26784.0,5002.0,34180.0,56358.0,75335.0,29820.0
25500,36800.0,32528.0,-20956.0,9350.0,6195.0,2664.0,20096.0,49527.99999999999,-2891.0,27600.0,13100.0,30350.0,1215.0,4140.0,26664.0,1122.0,16430.0,3361.9999999999995,17220.0,26866.0,40690.0,16632.0
75700,210450.0,192128.0,-53320.0,89375.0,69930.0,19610.0,59328.0,344399.99999999994,-826.0,76272.0,77290.0,133600.0,10692.0,28620.0,148500.0,9843.0,59024.0,13611.999999999998,92680.0,94334.0,147290.0,91812.0
39580,332120.0,269648.0,-62837.0,168850.0,64890.0,56758.0,142912.0,500691.99999999994,-3186.0,159744.0,452343.0,360150.0,40068.0,63720.0,218724.0,23256.0,126294.0,29929.999999999996,179960.0,245228.0,370760.0,321468.0
15680,21160.0,17556.0,-2449.0,12705.0,5040.0,2146.0,16128.0,30503.999999999996,,6960.0,50435.0,15950.0,14148.000000000002,3195.0,12276.0,1122.0,6200.0,1516.9999999999998,11660.0,13837.0,21515.0,42336.0
39460,40020.0,13908.0,-3162.0,5775.0,4410.0,1036.0,13568.0,62811.99999999999,-354.0,9984.0,4978.0,37200.0,459.00000000000006,5490.0,17688.0,1784.9999999999998,13516.0,1148.0,14080.0,27068.0,39780.0,11508.0
28420,54740.0,53732.0,-15686.0,28325.0,12600.0,17982.0,27520.0,89051.99999999999,-15399.000000000002,40368.0,25152.0,50950.0,13689.0,11655.0,43032.0,1479.0,19406.0,4141.0,29880.0,67569.0,61230.0,39732.0
34980,500020.0,336148.0,-218953.0,330880.0,95970.0,32412.0,251200.0,947591.9999999999,-2301.0,373008.0,305099.0,458800.0,33858.0,87525.0,290004.0,27233.999999999996,146134.0,56005.99999999999,312740.0,283406.0,556660.0,380604.0
11460,161000.0,179740.0,-34751.0,63140.0,27300.0,72076.0,36992.0,,-0.0,39984.0,105979.0,80300.0,15849.000000000002,11250.0,81972.0,4896.0,32922.0,12299.999999999998,61940.0,32724.0,117325.0,93072.0
11700,212520.0,77216.0,-46190.0,31680.0,28140.0,7474.0,45568.0,265188.0,-2419.0,54720.0,25414.0,104400.0,6966.000000000001,18495.0,64548.0,4641.0,44144.0,6231.999999999999,54240.0,57065.0,157560.0,47292.0
77200,547630.0,296248.0,-114576.0,146850.0,124320.0,21238.0,116224.0,632548.0,-944.0,143280.0,198727.0,292100.0,22626.0,64530.0,214632.0,19992.0,109554.0,28740.999999999996,178620.0,199576.0,385385.0,234024.0
42100,54970.0,57380.0,-14477.0,29150.0,24465.0,9176.0,18560.0,82656.0,-5015.0,18624.0,25021.0,52400.0,3078.0,8280.0,42108.0,1784.9999999999998,23188.0,3648.9999999999995,29480.0,34542.0,73580.0,31920.0
21340,196190.0,179816.0,-46128.0,44330.0,37590.0,8288.0,74304.0,269944.0,-2006.0000000000002,101856.0,56592.0,181250.0,6993.000000000001,49545.0,184800.0,7598.999999999999,54374.0,10414.0,106900.0,113120.0,206570.0,89880.0
46520,326830.0,256880.0,-36301.0,153505.0,79170.0,37296.0,110144.0,404587.99999999994,-1652.0,148128.0,106634.0,218400.0,22167.0,68940.0,183612.0,18105.0,132308.0,30503.999999999996,133440.0,251288.0,350220.0,186396.0
45220,100280.0,110656.0,-10788.0,31625.0,25515.0,16576.0,38016.0,157604.0,-2596.0,31200.0,82399.0,82350.0,4887.0,22635.0,49236.0,16983.0,34162.0,10209.0,50520.0,54540.0,107705.0,142128.0
40420,122360.0,69464.0,-70463.0,40865.0,17325.0,3182.0,34560.0,164984.0,-236.0,64560.0,17292.0,68650.0,7479.000000000001,11835.0,51480.0,2244.0,21390.0,5985.999999999999,44320.0,40198.0,79365.0,38388.0
